ORF,GFP_R12,rank_GFP,abs,rank_abs
YBR065C,0.039007,1881,0.039007,3603
YKL195W,-0.038982,3651,0.038982,3604
YMR167W,-0.03895,3650,0.03895,3605
YIR028W,0.038935,1882,0.038935,3606
YGL026C,0.038928,1883,0.038928,3607
YPR064W,-0.038916,3649,0.038916,3608
YPL214C,0.038911,1884,0.038911,3609
YAL044W-A,0.038894,1885,0.038894,3610
YGL248W,0.038828,1886,0.038828,3611
YHL045W,0.038697,1887,0.038697,3612
YML047C,-0.038625,3648,0.038625,3613
YNL196C,-0.03861,3647,0.03861,3614
YBR113W,-0.038596,3646,0.038596,3615
YBR129C,0.038588,1888,0.038588,3616
YOR310C,-0.038459,3645,0.038459,3617
YNL175C,0.03843,1889,0.03843,3618
YMR220W,0.038408,1890,0.038408,3619
YIL010W,-0.038406,3644,0.038406,3620
YLR359W,-0.038404,3643,0.038404,3621
YHR115C,0.038401,1891,0.038401,3622
YNR032C-A,0.038391,1892,0.038391,3623
YCL075W,0.038375,1893,0.038375,3624
YPR050C,-0.038352,3642,0.038352,3625
YGR025W,0.03835,1894,0.03835,3626
YBR206W,-0.038346,3641,0.038346,3627
YBL013W,0.038322,1895,0.038322,3628
YPL020C,0.038311,1896,0.038311,3629
YFL048C,-0.038272,3640,0.038272,3630
YBR258C,-0.038267,3639,0.038267,3631
YDL219W,0.038243,1897,0.038243,3632
YAL034C,0.038194,1898,0.038194,3633
YLR281C,-0.03819,3638,0.03819,3634
YNL334C,-0.038153,3637,0.038153,3635
YIL014W,0.038091,1899,0.038091,3636
YJR056C,-0.03809,3636,0.03809,3637
YMR073C,0.038031,1900,0.038031,3638
YJL151C,0.037988,1901,0.037988,3639
YHR124W,-0.037985,3635,0.037985,3640
YKL020C,0.037984,1902,0.037984,3641
YLR363C,-0.037975,3634,0.037975,3642
YIL102C,-0.037972,3633,0.037972,3643
YHR061C,0.037957,1903,0.037957,3644
YKL095W,0.037953,1904,0.037953,3645
YDL184C,-0.037949,3632,0.037949,3646
YOR319W,0.037946,1905,0.037946,3647
YLR007W,0.037927,1906,0.037927,3648
YDR139C,-0.037899,3631,0.037899,3649
YER137C,-0.037898,3630,0.037898,3650
YML007W,0.037887,1907,0.037887,3651
YCL034W,-0.037866,3629,0.037866,3652
YLR176C,0.037857,1908,0.037857,3653
YOR057W,-0.03782,3628,0.03782,3654
YNR065C,-0.037811,3627,0.037811,3655
YLR437C,-0.037793,3626,0.037793,3656
YGL156W,0.037766,1909,0.037766,3657
YPR163C,0.037757,1910,0.037757,3658
YCL039W,-0.037745,3625,0.037745,3659
YLR291C,-0.037737,3624,0.037737,3660
YKL100C,-0.037735,3623,0.037735,3661
YML018C,0.037705,1911,0.037705,3662
YIL098C,-0.03764,3622,0.03764,3663
YPL245W,-0.037605,3621,0.037605,3664
YGR245C,-0.037508,3620,0.037508,3665
YDR003W,-0.037477,3619,0.037477,3666
YKL062W,-0.037475,3618,0.037475,3667
YMR114C,-0.037422,3617,0.037422,3668
YGR224W,-0.03742,3616,0.03742,3669
YJL206C,-0.037372,3615,0.037372,3670
YIR027C,0.037361,1912,0.037361,3671
YIL059C,-0.037336,3614,0.037336,3672
YLR154C,-0.037307,3613,0.037307,3673
YLR054C,-0.037279,3612,0.037279,3674
YJL165C,-0.037277,3611,0.037277,3675
YJR045C,-0.037175,3610,0.037175,3676
YNR070W,-0.03709,3609,0.03709,3677
YDR253C,-0.037088,3608,0.037088,3678
YDR160W,0.037057,1913,0.037057,3679
YKR044W,0.037055,1914,0.037055,3680
YBR072C-A,0.03705,1915,0.03705,3681
YNR069C,-0.037029,3607,0.037029,3682
YKL093W,-0.036956,3606,0.036956,3683
YDR504C,0.036934,1916,0.036934,3684
YPL109C,-0.03691,3605,0.03691,3685
YDR249C,-0.0369,3604,0.0369,3686
YML117W-A,-0.036886,3603,0.036886,3687
YJL166W,-0.036871,3602,0.036871,3688
YNL004W,-0.036864,3601,0.036864,3689
YER174C,-0.036847,3600,0.036847,3690
YKL139W,0.036824,1917,0.036824,3691
YMR035W,-0.036814,3599,0.036814,3692
YGR254W,-0.036782,3598,0.036782,3693
YCL069W,-0.036779,3597,0.036779,3694
YNL146W,-0.036775,3596,0.036775,3695
YHL012W,-0.036746,3595,0.036746,3696
YLR276C,0.036675,1918,0.036675,3697
YKR039W,-0.036673,3594,0.036673,3698
YJR078W,0.03667,1919,0.03667,3699
YFL021W,0.036666,1920,0.036666,3700
YDR214W,-0.036605,3593,0.036605,3701
YDR286C,-0.036589,3592,0.036589,3702
YLR145W,-0.036578,3591,0.036578,3703
YJL082W,-0.036574,3590,0.036574,3704
YBR005W,0.036483,1921,0.036483,3705
YNL306W,-0.036475,3589,0.036475,3706
YGL039W,0.036435,1922,0.036435,3707
YNR032W,-0.036434,3588,0.036434,3708
YBR242W,0.036425,1923,0.036425,3709
YAR031W,-0.036416,3587,0.036416,3710
YMR326C,-0.036411,3586,0.036411,3711
YPL039W,0.036368,1924,0.036368,3712
YKR030W,0.036357,1925,0.036357,3713
YJR099W,0.036351,1926,0.036351,3714
YHR049C-A,0.036349,1927,0.036349,3715
YGL230C,0.036338,1928,0.036338,3716
YOL079W,-0.036337,3585,0.036337,3717
YJL103C,0.036312,1929,0.036312,3718
YGR121W-A,-0.036304,3584,0.036304,3719
YIL031W,-0.036298,3583,0.036298,3720
YJR017C,0.036297,1930,0.036297,3721
YER039C,0.036259,1931,0.036259,3722
YDR233C,-0.036184,3582,0.036184,3723
YLR394W,0.036171,1932,0.036171,3724
YOR327C,-0.03611,3581,0.03611,3725
YKL137W,-0.036092,3580,0.036092,3726
YGR213C,-0.036049,3579,0.036049,3727
YNL256W,0.036048,1933,0.036048,3728
YOL103W,-0.036035,3578,0.036035,3729
YLR351C,0.036023,1934,0.036023,3730
YJR112W,0.03599,1935,0.03599,3731
YLR287C,0.035977,1936,0.035977,3732
YLR146C,-0.035926,3577,0.035926,3733
YKR102W,-0.035896,3576,0.035896,3734
YHR132W-A,-0.03588,3575,0.03588,3735
YBR128C,0.035877,1937,0.035877,3736
YGR034W,-0.035814,3574,0.035814,3737
YGR045C,-0.035794,3573,0.035794,3738
YDL054C,0.03579,1938,0.03579,3739
YOR185C,0.035747,1939,0.035747,3740
YCR024C-A,0.035738,1940,0.035738,3741
YHR086W-A,-0.035732,3572,0.035732,3742
YKR022C,-0.035692,3571,0.035692,3743
YNL058C,0.035687,1941,0.035687,3744
YPL160W,-0.035648,3570,0.035648,3745
YPR008W,0.035639,1942,0.035639,3746
YJR094C,0.035637,1943,0.035637,3747
YGR044C,0.035624,1944,0.035624,3748
YJL021C,-0.0356,3569,0.0356,3749
YER085C,-0.035593,3568,0.035593,3750
YJL171C,-0.035563,3567,0.035563,3751
YNL009W,-0.035549,3566,0.035549,3752
YPL274W,0.035514,1945,0.035514,3753
YKL123W,0.035504,1946,0.035504,3754
YNL335W,-0.035427,3565,0.035427,3755
YDR414C,-0.035352,3564,0.035352,3756
YCL001W-B,-0.035339,3563,0.035339,3757
YIL158W,0.035322,1947,0.035322,3758
YOL065C,-0.035322,3562,0.035322,3759
YOR216C,0.035289,1948,0.035289,3760
YBR257W,-0.035248,3561,0.035248,3761
YNL146C-A,0.035227,1949,0.035227,3762
YDR534C,-0.035171,3560,0.035171,3763
YML129C,-0.035139,3559,0.035139,3764
YOL083W,-0.035087,3558,0.035087,3765
YJR069C,0.035069,1950,0.035069,3766
YDR281C,0.034988,1951,0.034988,3767
YJL107C,0.034974,1952,0.034974,3768
YLR168C,-0.034973,3557,0.034973,3769
YGR035W-A,0.034971,1953,0.034971,3770
YKL164C,0.03495,1954,0.03495,3771
YNL045W,-0.034892,3556,0.034892,3772
YBL003C,0.034876,1955,0.034876,3773
YNL190W,0.034864,1956,0.034864,3774
YJL153C,-0.034805,3555,0.034805,3775
YBR201W,0.034767,1957,0.034767,3776
YCR051W,-0.034755,3554,0.034755,3777
YPR148C,0.034734,1958,0.034734,3778
YKL097C,-0.034709,3553,0.034709,3779
YOL085C,0.0347,1959,0.0347,3780
YMR131C,-0.034651,3552,0.034651,3781
YDR262W,-0.03464,3551,0.03464,3782
YMR195W,0.03463,1960,0.03463,3783
YGR217W,-0.034604,3550,0.034604,3784
YBL054W,-0.034591,3549,0.034591,3785
YPL249C,0.034559,1961,0.034559,3786
YJR072C,0.034547,1962,0.034547,3787
YHR163W,0.03454,1963,0.03454,3788
YHL016C,-0.03453,3548,0.03453,3789
YJL203W,0.034499,1964,0.034499,3790
YKR100C,0.034456,1965,0.034456,3791
YDR466W,-0.034448,3547,0.034448,3792
YDR032C,-0.03443,3546,0.03443,3793
YLR326W,-0.034421,3545,0.034421,3794
YHR112C,0.034379,1966,0.034379,3795
YKR040C,-0.034357,3544,0.034357,3796
YDR393W,0.034353,1967,0.034353,3797
YGL236C,-0.034353,3543,0.034353,3798
YPR122W,0.034345,1968,0.034345,3799
YIL104C,-0.034283,3542,0.034283,3800
YNL161W,-0.034219,3541,0.034219,3801
YNL124W,-0.03421,3540,0.03421,3802
YIR035C,0.03417,1969,0.03417,3803
YFR024C-A,-0.034169,3539,0.034169,3804
YBL078C,0.034112,1970,0.034112,3805
YNL278W,-0.034105,3538,0.034105,3806
YMR191W,0.03407,1971,0.03407,3807
YBR028C,-0.03404,3537,0.03404,3808
YPR164W,-0.034015,3536,0.034015,3809
YPR031W,0.033993,1972,0.033993,3810
YOL159C,-0.033962,3535,0.033962,3811
YNL292W,-0.03396,3534,0.03396,3812
YDL191W,0.033955,1973,0.033955,3813
YJL098W,0.033905,1974,0.033905,3814
YOR019W,0.033902,1975,0.033902,3815
YIL138C,-0.033887,3533,0.033887,3816
YLR106C,-0.033778,3532,0.033778,3817
YDR364C,-0.033776,3531,0.033776,3818
YOR173W,0.033757,1976,0.033757,3819
YEL008W,0.033701,1977,0.033701,3820
YOL075C,-0.033697,3530,0.033697,3821
YOR329C,0.033646,1978,0.033646,3822
YOR094W,-0.033645,3529,0.033645,3823
YKL162C-A,-0.033549,3528,0.033549,3824
YMR280C,0.033517,1979,0.033517,3825
YCR099C,0.033493,1980,0.033493,3826
YLR266C,-0.033473,3527,0.033473,3827
YFL049W,-0.033468,3526,0.033468,3828
YMR221C,0.033467,1981,0.033467,3829
YFL031W,0.033463,1982,0.033463,3830
YLR250W,-0.033462,3525,0.033462,3831
YDR061W,0.033441,1983,0.033441,3832
YIL071C,0.033395,1984,0.033395,3833
YFL050C,0.033352,1985,0.033352,3834
YBR035C,0.033324,1986,0.033324,3835
YLR213C,-0.033313,3524,0.033313,3836
YBR233W,0.033295,1987,0.033295,3837
YNL162W,0.033256,1988,0.033256,3838
YOR255W,0.033249,1989,0.033249,3839
YDL071C,-0.033228,3523,0.033228,3840
YDR263C,0.03322,1990,0.03322,3841
YDR100W,0.033169,1991,0.033169,3842
YBL017C,-0.033143,3522,0.033143,3843
YMR255W,0.033141,1992,0.033141,3844
YDR218C,-0.033078,3521,0.033078,3845
YDR246W-A,-0.033046,3520,0.033046,3846
YBL015W,-0.032993,3519,0.032993,3847
YMR042W,-0.03297,3518,0.03297,3848
YIL092W,0.032938,1993,0.032938,3849
YOL123W,0.032935,1994,0.032935,3850
YAL042W,0.032931,1995,0.032931,3851
YNR007C,0.032919,1996,0.032919,3852
YDR199W,-0.032897,3517,0.032897,3853
YFR045W,0.032893,1997,0.032893,3854
YBR108W,-0.03289,3516,0.03289,3855
YOR120W,0.032829,1998,0.032829,3856
YGR269W,-0.032825,3515,0.032825,3857
YGL031C,-0.032756,3514,0.032756,3858
YGL229C,-0.032722,3513,0.032722,3859
YNR022C,-0.032684,3512,0.032684,3860
YER040W,-0.032655,3511,0.032655,3861
YHL033C,0.032631,1999,0.032631,3862
YFR020W,-0.032616,3510,0.032616,3863
YPR088C,0.032613,2000,0.032613,3864
YJR127C,-0.032609,3509,0.032609,3865
YER010C,-0.032546,3508,0.032546,3866
YKL075C,-0.032485,3507,0.032485,3867
YER183C,0.032476,2001,0.032476,3868
YDL052C,0.032475,2002,0.032475,3869
YLR346C,-0.032453,3506,0.032453,3870
YLR177W,0.032424,2003,0.032424,3871
YOR239W,-0.032421,3505,0.032421,3872
YLR385C,0.032417,2004,0.032417,3873
YGR087C,0.032409,2005,0.032409,3874
YDR357C,-0.032366,3504,0.032366,3875
YER048W-A,0.032266,2006,0.032266,3876
YCL023C,0.032237,2007,0.032237,3877
YJL146W,0.032233,2008,0.032233,3878
YLR016C,0.032233,2009,0.032233,3879
YOR271C,0.032233,2010,0.032233,3880
YBL028C,0.032232,2011,0.032232,3881
YNL040W,0.032228,2012,0.032228,3882
YDR409W,-0.032186,3503,0.032186,3883
YKR071C,0.032155,2013,0.032155,3884
YJR128W,-0.03215,3502,0.03215,3885
YER057C,0.032116,2014,0.032116,3886
YNL287W,-0.0321,3501,0.0321,3887
YKR056W,0.032092,2015,0.032092,3888
YDL129W,0.032023,2016,0.032023,3889
YML057W,0.031984,2017,0.031984,3890
YBR100W,0.031974,2018,0.031974,3891
YPR004C,0.031935,2019,0.031935,3892
YGL013C,0.031928,2020,0.031928,3893
YAR040C,-0.031882,3500,0.031882,3894
YDL214C,-0.031825,3499,0.031825,3895
YJL070C,-0.03182,3498,0.03182,3896
YLL047W,0.031816,2021,0.031816,3897
YBR249C,0.031797,2022,0.031797,3898
YLR183C,0.031777,2023,0.031777,3899
YPR083W,0.031762,2024,0.031762,3900
YIL042C,0.031758,2025,0.031758,3901
YOR304C-A,-0.031724,3497,0.031724,3902
YKL167C,0.031718,2026,0.031718,3903
YCL031C,-0.031697,3496,0.031697,3904
YDL066W,-0.031616,3495,0.031616,3905
YBR296C-A,0.031607,2027,0.031607,3906
YDL039C,-0.031568,3494,0.031568,3907
YKL131W,0.031546,2028,0.031546,3908
YPR172W,0.031514,2029,0.031514,3909
YMR155W,-0.031463,3493,0.031463,3910
YJL117W,-0.031435,3492,0.031435,3911
YOR107W,0.031358,2030,0.031358,3912
YMR237W,-0.031322,3491,0.031322,3913
YBL053W,0.031314,2031,0.031314,3914
YOR138C,0.031273,2032,0.031273,3915
YOL152W,-0.031154,3490,0.031154,3916
YMR201C,0.0311,2033,0.0311,3917
YBR054W,-0.031096,3489,0.031096,3918
YOR180C,0.031071,2034,0.031071,3919
YGL059W,0.031056,2035,0.031056,3920
YPL096W,-0.031047,3488,0.031047,3921
YBR227C,-0.031036,3487,0.031036,3922
YPL026C,-0.030997,3486,0.030997,3923
YER046W-A,0.030992,2036,0.030992,3924
YGR107W,-0.030984,3485,0.030984,3925
YBR088C,0.030926,2037,0.030926,3926
YER060W,-0.030882,3484,0.030882,3927
YNR011C,-0.030866,3483,0.030866,3928
YOR346W,0.030836,2038,0.030836,3929
YJL133W,0.030823,2039,0.030823,3930
YGL199C,-0.030821,3482,0.030821,3931
YIL050W,-0.030805,3481,0.030805,3932
YNL237W,-0.030796,3480,0.030796,3933
YKR015C,-0.03078,3479,0.03078,3934
YLR344W,0.030732,2040,0.030732,3935
YJR137C,0.030692,2041,0.030692,3936
YAR023C,-0.030685,3478,0.030685,3937
YOL031C,-0.030657,3477,0.030657,3938
YGL021W,0.030625,2042,0.030625,3939
YDR535C,-0.030617,3476,0.030617,3940
YJR058C,-0.03061,3475,0.03061,3941
YDL150W,0.030608,2043,0.030608,3942
YDR522C,0.030591,2044,0.030591,3943
YOL125W,-0.030545,3474,0.030545,3944
YGR290W,-0.030533,3473,0.030533,3945
YKR054C,-0.030517,3472,0.030517,3946
YDR223W,0.030483,2045,0.030483,3947
YNL323W,-0.030457,3470,0.030457,3948
YML100W,-0.030457,3471,0.030457,3949
YKL033W-A,-0.030436,3469,0.030436,3950
YPL021W,-0.030422,3468,0.030422,3951
YER016W,0.030387,2046,0.030387,3952
YJR047C,0.030357,2047,0.030357,3953
YDR433W,-0.030353,3467,0.030353,3954
YFL042C,0.030345,2048,0.030345,3955
YGR121C,0.030319,2049,0.030319,3956
YJL044C,-0.030268,3466,0.030268,3957
YDR525W-A,0.030267,2050,0.030267,3958
YLR113W,0.030263,2051,0.030263,3959
YKL044W,0.030217,2052,0.030217,3960
YGR071C,0.030213,2053,0.030213,3961
YHL022C,0.03021,2054,0.03021,3962
YLR284C,0.030203,2055,0.030203,3963
YDL070W,-0.030196,3465,0.030196,3964
YJL158C,-0.030185,3464,0.030185,3965
YDR285W,0.030184,2056,0.030184,3966
YDR185C,-0.030142,3463,0.030142,3967
YBR244W,-0.030118,3462,0.030118,3968
YDR540C,-0.030053,3461,0.030053,3969
YCR107W,0.030046,2057,0.030046,3970
YGR039W,-0.029998,3460,0.029998,3971
YOR137C,0.029988,2058,0.029988,3972
YBL070C,-0.02993,3459,0.02993,3973
YNL202W,0.029921,2059,0.029921,3974
YKL161C,0.029839,2060,0.029839,3975
YDR511W,0.029835,2061,0.029835,3976
YIR019C,0.029832,2062,0.029832,3977
YJL047C-A,-0.029811,3458,0.029811,3978
YLR282C,-0.029795,3457,0.029795,3979
YOR214C,-0.029697,3456,0.029697,3980
YGL199C,0.029695,2063,0.029695,3981
YOR334W,-0.029695,3455,0.029695,3982
YHR022C,0.029694,2064,0.029694,3983
YOR148C,-0.029674,3453,0.029674,3984
YPL191C,-0.029674,3454,0.029674,3985
YOR131C,0.029651,2065,0.029651,3986
YPL208W,0.029634,2066,0.029634,3987
YML131W,0.029626,2067,0.029626,3988
YGR138C,0.029524,2068,0.029524,3989
YLR431C,-0.029496,3452,0.029496,3990
